,abstract,lead_paragraph,pub_date,document_type,section_name,type_of_material,headline,keywords
48,A national fixture is enjoying a fresh surge as post-pandemic customers crave speed and solitude. And restaurants are responding with a raft of innovations.,Faith Enokian loves a drive-through. The senior at the University of South Alabama loves them so much she pulls into one at least eight times a week.,2023-11-07T10:01:42+0000,article,Food,News,"Hungry (but Not for Human Contact), Americans Head for the Drive-Through",Fast Food Industry;Automobiles;Coffeehouses;United States;Quarantine (Life and Culture);audio-neutral-informative
49,The bacteria are a leading cause of food poisoning. Here’s how to avoid an infection.,"Cantaloupe, diced onions, cookie dough, alfalfa sprouts, peanut butter — what do these very different foods have in common?",2023-11-07T10:01:44+0000,article,Well,News,Why Salmonella Makes So Many People Sick,Food Contamination and Poisoning;Salmonella (Bacteria);Bacteria;Food;Cooking and Cookbooks;Content Type: Service;Hygiene and Cleanliness;Meat
50,Presidential candidates’s meetings weren’t always so hostile.,Sophomoric insults. Rudeness. Personal attacks. Cross talk.,2023-11-07T10:01:44+0000,article,Opinion,Op-Ed,Did a 2008 Rule Change Ruin Presidential Debates?,"your-feed-opinionvideo;Debates (Political);United States Politics and Government;Customs, Etiquette and Manners;Presidential Election of 2008"
51,"When not driving around, electric buses and other vehicles could help utilities by storing their solar and wind energy and releasing it to meet surges in demand.","The four vehicles parked at a depot in South Burlington, Vt., look no different from the yellow school buses familiar to millions of schoolchildren. But beneath their steel shells, these buses are packed with technology that could be vital in the transition to clean energy.",2023-11-07T10:01:46+0000,article,Business Day,News,How Your Child’s School Bus Might Prevent Blackouts,Education (K-12);Buses;Electric and Hybrid Vehicles;Electric Light and Power;Power Failures and Blackouts;Global Warming;Diesel Power;Conservation of Resources;Greenhouse Gas Emissions;States (US);Energy and Power;Infrastructure (Public Works);Budgets and Budgeting;Alternative and Renewable Energy;Heat and Heat Waves;Environment;Batteries;Green Mountain Power Corp;Vermont;South Burlington (Vt)
52,Rules restricting when students can use phones are on the rise. Do they work? Are they fair?,Nearly one in four countries has laws or policies banning or restricting student cellphone use in schools.,2023-11-07T10:02:00+0000,article,The Learning Network,News,Should Schools Ban Cellphones?,
53,A combination of government policies is finally succeeding in reversing a long decline in solar manufacturing in the United States.,"Six years ago, an executive from Suniva, a bankrupt solar panel manufacturer, warned a packed hearing room in Washington that competition from companies in China and Southeast Asia was causing a “blood bath” in his industry. More than 30 U.S.-based solar companies had been forced to shut down in the previous five years alone, he said, and others would soon follow unless the government supported them.",2023-11-07T10:02:04+0000,article,Business Day,News,Lavish Tax Credits and Trade Protections Lure Solar Firms to U.S.,"Tax Credits, Deductions and Exemptions;Solar Energy;Factories and Manufacturing;International Trade and World Market;Foreign Investments;Silicon;National Renewable Energy Laboratory;Suniva Inc;China;United States"
54,"Frustration with the two men likely to be the major parties’ nominees has led voters to entertain the idea of other options, New York Times/Siena College polls found.","A looming rematch next year between President Biden and former President Donald J. Trump has left voters deeply dissatisfied with their options, longing for alternatives and curious about independent candidates like Robert F. Kennedy Jr., according to new polls of six battleground states conducted by The New York Times and Siena College.",2023-11-07T10:02:05+0000,article,U.S.,News,What’s Behind Kennedy’s Poll Numbers? Voters Dread a Trump-Biden Rematch.,"Third-Party Politics (US);Biden, Joseph R Jr;Trump, Donald J;Kennedy, Robert F Jr;Presidential Election of 2024;Polls and Public Opinion;United States Politics and Government;Democratic Party;Republican Party;New York Times/Siena College Poll;Arizona;Georgia;Michigan;Nevada;Pennsylvania;Wisconsin"
55,Success will mean staying focused on concrete problems like deep fakes.,"When President Biden signed his sweeping executive order on artificial intelligence last week, he joked about the strange experience of watching a “deep fake” of himself, saying, “When the hell did I say that?”",2023-11-07T10:02:14+0000,article,Opinion,Op-Ed,"In Regulating A.I., We May Be Doing Too Much. And Too Little.","Artificial Intelligence;Regulation and Deregulation of Industry;Computers and the Internet;Biden, Joseph R Jr;Executive Orders and Memorandums;United States Politics and Government"
56,Why some people decide to send their remains into orbit.,"There are two ways to contemplate the question Where do we go when we die? One is philosophical, ultimately unanswerable; the other is logistical. Humans, being human, have tended to see them as being intertwined: The many traditions we’ve devised for handling our remains are meant to honor the selves that left those bodies behind. ",2023-11-07T10:02:21+0000,article,Magazine,News,Their Final Wish? A Burial in Space.,Private Spaceflight;Space and Astronomy;Cremation;National Aeronautics and Space Administration
57,His opponents have to take him on with sustained attacks that don’t alienate his supporters. There’s a right approach and a wrong approach.,"In the movie “Back to the Future II,” Michael J. Fox’s character, Marty McFly, is transported to the fall of 2015 and encounters a world of self-tying shoes and hoverboards. He finds himself trying to make sense of how people behave and the choices they make.",2023-11-07T10:02:22+0000,article,Opinion,Op-Ed,Step 1 if You’re Going to Beat Trump,"Presidential Election of 2024;Debates (Political);Primaries and Caucuses;Trump, Donald J;DeSantis, Ron;Haley, Nikki R;Christie, Christopher J;Republican Party;Polls and Public Opinion"
58,An analysis by researchers in China found that weather disasters might be helping nonnative animals replace native species in the wild.,A new analysis published this week suggests that extreme weather linked to climate change might be much harder on native species than on nonnative ones.,2023-11-07T10:02:22+0000,article,Climate,News,"Extreme Weather May Be Displacing Animals, Too, a New Study Suggests",Biodiversity;Invasive Species;Endangered and Extinct Species;Global Warming;Greenhouse Gas Emissions;Research;Nature Ecology & Evolution (Journal);Heat and Heat Waves;Cold and Cold Spells;Floods;United Nations Convention on Biological Diversity;Environment
59,"About 5,000 people left the northern half of Gaza during a four-hour window given by the Israeli military on Monday, according to United Nations monitors, a day after Israel said its forces had cleaved the territory in two.","About 5,000 people left the northern half of Gaza during a four-hour window given by the Israeli military on Monday, according to United Nations monitors, a day after Israel said its forces had cleaved the territory in two.",2023-11-07T10:02:30+0000,article,World,News,"Thousands of Gazans fled south during a window given by Israel, the U.N. says.",vis-video
